0,1,2
-0.06829207690490834,0.7428990801364745,1.0170860558946633
0.40230753504647127,-2.094329406784739,0.5549770414355139
-0.7185751770559056,1.156661567812485,-0.5114283765471314
1.7370991616722027,-1.0894776510001425,1.0289350049833756
-2.2843884313668594,0.32913659246046423,2.261225710207765
0.25684947317059037,1.2157704946233434,-0.23890254750712392
-0.7528006033796423,0.210918738838747,1.680627204861667
0.42797660478927385,1.0975526410016263,1.301460834023383
1.6429792392819267,-0.08462589521554607,-0.5232773256358302
-1.4116400601115737,-0.3801705292698392,1.0881797504268567
-0.9068150218364576,-0.9121508705675667,1.9650019829903598
1.334950402368296,-1.0894776510001425,0.4601854487259496
-0.23086285194265768,1.5704240554884952,0.5194301941694306
1.4889648208251114,-0.4983883828915564,-0.6891626128775744
-0.1795247124570526,1.2157704946233434,-2.0399428089889526
-1.1806184324263511,1.452206201866778,-0.049319362087981926
0.8044562943503775,-0.4392794560806978,-1.0801779328045573
1.60875381295819,-0.9712597973784254,-0.8313500019419343
0.9156889299025217,1.2157704946233434,-0.32184519112800275
-1.6341053312158624,0.8020080069473332,0.98153920862858
0.924245286483456,-0.3801705292698392,1.1829713431364208
1.1039287746830735,0.683790153325616,-0.487730478369747
-0.18808106903798683,1.8068597627319296,-0.25075149659580936
-0.8212514560271158,-0.853041943756708,0.5786749396129252
1.514633890567914,-0.9712597973784254,0.3653938560163853
0.2910748994943269,-1.6214579922978702,0.6497686341450916
1.1210414878449417,0.210918738838747,1.0763308013381443
-0.19663742561892097,-2.212547260406456,0.033623281532883444
0.1883986205231169,0.210918738838747,0.5431280923468285
0.8386817206741143,1.0384437141907676,-0.7128605110549722
-1.5827671917302573,0.32913659246046423,0.5194301941694306
-1.1036112231979434,0.9202258605690504,-0.997235289183692
1.660091952443795,-2.271656187217315,0.10471697606506337
-0.0854047900667767,0.1518098120278884,-0.9735373910062807
0.47075838769394474,0.2700276656496056,-1.0327821364497618
-0.641567967827498,1.6886419091102125,-1.7911148781263162
1.0012524957118636,-0.2619526756481219,0.3061491105729043
-1.2576256416547587,1.0975526410016263,-1.9925470126341571
-1.7025561838633358,-0.1437348220264047,-0.9735373910062807
-0.34209548749480195,-0.9121508705675667,-0.16780885297495746
0.7958999377694435,1.5704240554884952,-1.2342142709576027
-1.5485417654065206,-0.4392794560806978,2.545600488336485
-0.684349750732169,1.6886419091102125,-0.4521836311036503
-1.5485417654065206,1.452206201866778,-0.9142926455628131
-1.0351603705504702,-0.08462589521554607,1.360705579466864
1.1467105575877443,-1.9761115531630218,1.3844034776442617
-0.7528006033796423,1.3930972750559194,-2.573145517980282
0.1712859073612486,0.9202258605690504,-0.5943710201680101
-0.24797556510452598,1.925077616353647,-0.4521836311036503
-1.2062875021691537,0.8611169337581918,0.04547223062159582
-1.5570981219874547,-0.08462589521554607,2.2730746592964772
0.2910748994943269,-0.6757151633241323,0.6379196850564062
-0.16241199929518424,0.8020080069473332,-0.3336941402167017
-0.2822009914282627,0.9202258605690504,-0.4521836311036503
-0.7014624638940373,1.6886419091102125,-1.4119485072880458
1.3263940457873622,-0.2028437488372633,0.5194301941694306
-1.7966761062536116,0.4473544460821815,-0.16780885297495746
-1.6768871141205333,-1.2076955046218598,0.5905238887016105
1.2066050536542836,0.03359195840617116,-0.34554308930538713
0.3766384653036687,-0.6166062365132736,0.4601854487259496
1.2493868365589544,0.09270088521702978,-0.8550479001193321
-1.659774400958665,-0.2028437488372633,1.739871950305148
-0.4533281230469462,1.156661567812485,-0.5706731219906258
1.6857610221865975,-0.4983883828915564,0.009925383355499112
-0.7014624638940373,1.8068597627319296,-2.0280938599002405
-0.9239277349983258,-0.4392794560806978,0.5549770414355139
-2.2843884313668594,-0.5574973097024151,0.9578413104511957
0.11994776787564344,-1.3259133582435771,0.5312791432581295
0.7017800153791673,-1.030368724189284,-0.14411095479754618
-0.590229828341893,1.2157704946233434,1.289611884934684
0.6846673022172991,-2.389874040839032,0.7801070741207391
-0.34209548749480195,-1.503240138676153,-0.3336941402167017
-0.9153713784173917,1.156661567812485,1.739871950305148
-1.7795633930917434,1.3339883482450607,0.11656592515376228
0.38519482188460297,1.2157704946233434,-0.42848573292626596
1.2579431931398888,0.1518098120278884,-0.3336941402167017
0.7531181548647725,-0.6166062365132736,-0.013772514821885221
0.41942024820833956,0.5064633728930401,0.21135751786334003
-0.6244552546656297,1.0975526410016263,-0.298147292950605
-0.7955823862843132,-0.9712597973784254,0.21135751786334003
1.0183652088737318,0.210918738838747,0.11656592515376228
-1.5057599825018497,0.32913659246046423,0.7445602268546694
1.4034012550157697,-1.3259133582435771,-0.3099962420392904
-0.3506518440757361,-0.1437348220264047,1.2066692413138052
1.2408304799780205,0.210918738838747,-0.44033468201495135
-1.0009349442267335,0.8611169337581918,0.2587533142181087
